nodei;nodej;frechet_m;direccion;longitud1_m;longitud2_m;longitud_promedio_m;diferencia_relativa_pct;duplicadas;atributos_iguales
146627;146774;0.0;invertida;550.01;550.01;550.01;0.0;Sí;Sí
148636;148639;0.0;invertida;63.74;63.74;63.74;0.0;Sí;Sí
148393;148319;0.0;invertida;270.91;270.91;270.91;0.0;Sí;Sí
148209;148241;0.0;invertida;260.49;260.49;260.49;0.0;Sí;Sí
143753;143724;0.0;invertida;383.13;383.13;383.13;0.0;Sí;Sí
147393;147745;0.0;invertida;1165.93;1165.93;1165.93;0.0;Sí;Sí
148826;148974;0.0;invertida;987.62;987.62;987.62;0.0;Sí;Sí
149667;149675;0.0;invertida;870.68;870.68;870.68;0.0;Sí;Sí
149000;148974;0.0;invertida;314.04;314.04;314.04;0.0;Sí;Sí
145617;145991;0.0;invertida;1693.34;1693.34;1693.34;0.0;Sí;Sí
149253;149270;0.0;invertida;124.5;124.5;124.5;0.0;Sí;Sí
147596;147390;0.0;invertida;909.71;909.71;909.71;0.0;Sí;Sí
146774;146783;0.0;invertida;82.53;82.53;82.53;0.0;Sí;Sí
146554;146773;0.0;invertida;1086.8;1086.8;1086.8;0.0;Sí;Sí
148544;148545;0.0;invertida;85.08;85.08;85.08;0.0;Sí;Sí
146280;146283;0.0;invertida;96.33;96.33;96.33;0.0;Sí;Sí
146506;146509;0.0;invertida;2890.38;2890.38;2890.38;0.0;Sí;Sí
208074;147518;0.0;invertida;256.81;256.81;256.81;0.0;Sí;Sí
145235;144869;0.0;invertida;1888.7;1888.7;1888.7;0.0;Sí;Sí
147851;147878;0.0;invertida;354.41;354.41;354.41;0.0;Sí;Sí
146801;146764;0.0;invertida;80.47;80.47;80.47;0.0;Sí;Sí
144736;144701;0.0;invertida;459.05;459.05;459.05;0.0;Sí;Sí
147370;147252;0.0;invertida;541.06;541.06;541.06;0.0;Sí;Sí
208389;148206;0.0;invertida;292.91;292.91;292.91;0.0;Sí;Sí
147091;147127;0.0;invertida;349.34;349.34;349.34;0.0;Sí;Sí
148282;148371;0.0;invertida;353.64;353.64;353.64;0.0;Sí;Sí
150616;150593;0.0;invertida;100.24;100.24;100.24;0.0;Sí;Sí
146754;146471;0.0;invertida;1284.46;1284.46;1284.46;0.0;Sí;Sí
147833;147807;0.0;invertida;81.55;81.55;81.55;0.0;Sí;Sí
147721;147730;0.0;invertida;215.22;215.22;215.22;0.0;Sí;Sí
149618;149637;0.0;invertida;198.16;198.16;198.16;0.0;Sí;Sí
148070;147846;0.0;invertida;616.42;616.42;616.42;0.0;Sí;Sí
142507;142223;0.0;invertida;3397.55;3397.55;3397.55;0.0;Sí;Sí
143716;143735;0.0;invertida;142.87;142.87;142.87;0.0;Sí;Sí
146649;146660;0.0;invertida;38.91;38.91;38.91;0.0;Sí;Sí
147068;147029;0.0;invertida;120.88;120.88;120.88;0.0;Sí;Sí
143942;143951;0.0;invertida;115.05;115.05;115.05;0.0;Sí;Sí
146928;147345;0.0;invertida;2275.96;2275.96;2275.96;0.0;Sí;Sí
149675;149637;0.0;invertida;252.12;252.12;252.12;0.0;Sí;Sí
148802;148839;0.0;invertida;206.79;206.79;206.79;0.0;Sí;Sí
149056;75109;0.0;invertida;408.64;408.64;408.64;0.0;Sí;Sí
144370;144379;0.0;invertida;96.64;96.64;96.64;0.0;Sí;Sí
145890;146316;0.0;invertida;2533.86;2533.86;2533.86;0.0;Sí;Sí
146304;146282;0.0;invertida;358.48;358.48;358.48;0.0;Sí;Sí
145585;145610;0.0;invertida;105.59;105.59;105.59;0.0;Sí;Sí
151594;151332;0.0;invertida;3002.42;3002.42;3002.42;0.0;Sí;Sí
147504;147593;0.0;invertida;774.77;774.77;774.77;0.0;Sí;Sí
150346;150324;0.0;invertida;129.18;129.18;129.18;0.0;Sí;Sí
146575;146551;0.0;invertida;404.31;404.31;404.31;0.0;Sí;Sí
145600;145607;0.0;invertida;165.6;165.6;165.6;0.0;Sí;Sí
145524;145519;0.0;invertida;85.32;85.32;85.32;0.0;Sí;Sí
148752;148787;0.0;invertida;209.9;209.9;209.9;0.0;Sí;Sí
146907;146846;0.0;invertida;237.76;237.76;237.76;0.0;Sí;Sí
148241;148282;0.0;invertida;164.83;164.83;164.83;0.0;Sí;Sí
145656;145748;0.0;invertida;562.13;562.13;562.13;0.0;Sí;Sí
149913;149862;0.0;invertida;329.22;329.22;329.22;0.0;Sí;Sí
148542;148518;0.0;invertida;605.65;605.65;605.65;0.0;Sí;Sí
146123;145991;0.0;invertida;818.96;818.96;818.96;0.0;Sí;Sí
148752;75118;0.0;invertida;588.55;588.55;588.55;0.0;Sí;Sí
142815;75135;0.0;invertida;422.18;422.18;422.18;0.0;Sí;Sí
148987;149158;0.0;invertida;3392.39;3392.39;3392.39;0.0;Sí;Sí
144387;144379;0.0;invertida;262.23;262.23;262.23;0.0;Sí;Sí
147810;147791;0.0;invertida;193.29;193.29;193.29;0.0;Sí;Sí
144000;144303;0.0;invertida;2865.93;2865.93;2865.93;0.0;Sí;Sí
148491;148519;0.0;invertida;171.53;171.53;171.53;0.0;Sí;Sí
149521;149531;0.0;invertida;181.43;181.43;181.43;0.0;Sí;Sí
148843;75110;0.0;invertida;404.97;404.97;404.97;0.0;Sí;Sí
142148;142150;0.0;invertida;38.9;38.9;38.9;0.0;Sí;Sí
149003;148972;0.0;invertida;2050.19;2050.19;2050.19;0.0;Sí;Sí
144154;144261;0.0;invertida;631.21;631.21;631.21;0.0;Sí;Sí
75121;148746;0.0;invertida;1105.84;1105.84;1105.84;0.0;Sí;Sí
148066;148069;0.0;invertida;29.97;29.97;29.97;0.0;Sí;Sí
148553;148564;0.0;invertida;45.58;45.58;45.58;0.0;Sí;Sí
148626;148631;0.0;invertida;110.89;110.89;110.89;0.0;Sí;Sí
148585;148586;0.0;invertida;64.63;64.63;64.63;0.0;Sí;Sí
150074;150083;0.0;invertida;77.64;77.64;77.64;0.0;Sí;Sí
145385;145022;0.0;invertida;1893.45;1893.45;1893.45;0.0;Sí;Sí
147528;147899;0.0;invertida;1189.48;1189.48;1189.48;0.0;Sí;Sí
148201;148172;0.0;invertida;168.92;168.92;168.92;0.0;Sí;Sí
146646;147359;0.0;invertida;3.97;3.97;3.97;0.0;Sí;Sí
150018;149997;0.0;invertida;383.4;383.4;383.4;0.0;Sí;Sí
148958;148950;0.0;invertida;97.99;97.99;97.99;0.0;Sí;Sí
148036;148085;0.0;invertida;147.19;147.19;147.19;0.0;Sí;Sí
148728;148629;0.0;invertida;491.57;491.57;491.57;0.0;Sí;Sí
147730;147771;0.0;invertida;269.6;269.6;269.6;0.0;Sí;Sí
147764;147789;0.0;invertida;66.55;66.55;66.55;0.0;Sí;Sí
144617;144861;0.0;invertida;2568.32;2568.32;2568.32;0.0;Sí;Sí
146316;146367;0.0;invertida;461.08;461.08;461.08;0.0;Sí;Sí
147818;147789;0.0;invertida;94.05;94.05;94.05;0.0;Sí;Sí
147138;147091;0.0;invertida;194.39;194.39;194.39;0.0;Sí;Sí
146809;146818;0.0;invertida;84.13;84.13;84.13;0.0;Sí;Sí
147664;147757;0.0;invertida;511.56;511.56;511.56;0.0;Sí;Sí
148205;148238;0.0;invertida;140.18;140.18;140.18;0.0;Sí;Sí
148426;148405;0.0;invertida;175.69;175.69;175.69;0.0;Sí;Sí
146353;146409;0.0;invertida;1246.32;1246.32;1246.32;0.0;Sí;Sí
145428;145438;0.0;invertida;65.87;65.87;65.87;0.0;Sí;Sí
149464;149596;0.0;invertida;2209.87;2209.87;2209.87;0.0;Sí;Sí
143856;144055;0.0;invertida;2220.24;2220.24;2220.24;0.0;Sí;Sí
149064;149071;0.0;invertida;137.61;137.61;137.61;0.0;Sí;Sí
144001;143990;0.0;invertida;1004.19;1004.19;1004.19;0.0;Sí;Sí
144736;144794;0.0;invertida;451.22;451.22;451.22;0.0;Sí;Sí
146483;146501;0.0;invertida;104.79;104.79;104.79;0.0;Sí;Sí
150361;150346;0.0;invertida;98.41;98.41;98.41;0.0;Sí;Sí
148851;148759;0.0;invertida;497.47;497.47;497.47;0.0;Sí;Sí
142568;142145;0.0;invertida;7270.17;7270.17;7270.17;0.0;Sí;Sí
148392;148394;0.0;invertida;36.01;36.01;36.01;0.0;Sí;Sí
148053;148183;0.0;invertida;370.66;370.66;370.66;0.0;Sí;Sí
150377;150362;0.0;invertida;70.59;70.59;70.59;0.0;Sí;Sí
146648;146799;0.0;invertida;499.33;499.33;499.33;0.0;Sí;Sí
147169;147205;0.0;invertida;431.11;431.11;431.11;0.0;Sí;Sí
148896;148914;0.0;invertida;293.94;293.94;293.94;0.0;Sí;Sí
144338;144379;0.0;invertida;537.39;537.39;537.39;0.0;Sí;Sí
146774;146727;0.0;invertida;844.37;844.37;844.37;0.0;Sí;Sí
147537;147563;0.0;invertida;70.44;70.44;70.44;0.0;Sí;Sí
146288;146157;0.0;invertida;646.71;646.71;646.71;0.0;Sí;Sí
148637;148495;0.0;invertida;624.44;624.44;624.44;0.0;Sí;Sí
147830;147742;0.0;invertida;266.92;266.92;266.92;0.0;Sí;Sí
147243;147405;0.0;invertida;326.86;326.86;326.86;0.0;Sí;Sí
147664;147639;0.0;invertida;109.03;109.03;109.03;0.0;Sí;Sí
151037;151429;0.0;invertida;5.13;5.13;5.13;0.0;Sí;Sí
146409;146626;0.0;invertida;1020.42;1020.42;1020.42;0.0;Sí;Sí
148051;148055;0.0;invertida;116.75;116.75;116.75;0.0;Sí;Sí
148051;148060;0.0;invertida;161.15;161.15;161.15;0.0;Sí;Sí
146674;146703;0.0;invertida;128.51;128.51;128.51;0.0;Sí;Sí
147556;147404;0.0;invertida;542.88;542.88;542.88;0.0;Sí;Sí
146801;147663;0.0;invertida;2670.94;2670.94;2670.94;0.0;Sí;Sí
145402;145450;0.0;invertida;426.61;426.61;426.61;0.0;Sí;Sí
148506;148524;0.0;invertida;124.73;124.73;124.73;0.0;Sí;Sí
146659;146660;0.0;invertida;70.58;70.58;70.58;0.0;Sí;Sí
148386;148278;0.0;invertida;498.01;498.01;498.01;0.0;Sí;Sí
144338;144227;0.0;invertida;951.43;951.43;951.43;0.0;Sí;Sí
147138;147398;0.0;invertida;627.1;627.1;627.1;0.0;Sí;Sí
142133;142150;0.0;invertida;538.73;538.73;538.73;0.0;Sí;Sí
149829;150271;0.0;invertida;2977.1;2977.1;2977.1;0.0;Sí;Sí
147169;147165;0.0;invertida;190.36;190.36;190.36;0.0;Sí;Sí
148900;149004;0.0;invertida;991.11;991.11;991.11;0.0;Sí;Sí
150302;150271;0.0;invertida;260.21;260.21;260.21;0.0;Sí;Sí
148732;148764;0.0;invertida;243.94;243.94;243.94;0.0;Sí;Sí
147016;146908;0.0;invertida;313.16;313.16;313.16;0.0;Sí;Sí
75001;147771;0.0;invertida;88.6;88.6;88.6;0.0;Sí;Sí
147442;147639;0.0;invertida;803.17;803.17;803.17;0.0;Sí;Sí
147673;147742;0.0;invertida;508.53;508.53;508.53;0.0;Sí;Sí
148603;148749;0.0;invertida;733.69;733.69;733.69;0.0;Sí;Sí
146741;146814;0.0;invertida;399.38;399.38;399.38;0.0;Sí;Sí
149473;149507;0.0;invertida;544.35;544.35;544.35;0.0;Sí;Sí
145650;144975;0.0;invertida;3599.69;3599.69;3599.69;0.0;Sí;Sí
150326;150095;0.0;invertida;2333.88;2333.88;2333.88;0.0;Sí;Sí
150556;150526;0.0;invertida;175.3;175.3;175.3;0.0;Sí;Sí
147682;147707;0.0;invertida;73.55;73.55;73.55;0.0;Sí;Sí
144754;144139;0.0;invertida;4819.98;4819.98;4819.98;0.0;Sí;Sí
145500;145950;0.0;invertida;2014.27;2014.27;2014.27;0.0;Sí;Sí
150744;150767;0.0;invertida;1227.08;1227.08;1227.08;0.0;Sí;Sí
149496;149501;0.0;invertida;56.57;56.57;56.57;0.0;Sí;Sí
148419;148415;0.0;invertida;74.01;74.01;74.01;0.0;Sí;Sí
147585;147593;0.0;invertida;385.87;385.87;385.87;0.0;Sí;Sí
143568;143569;0.0;invertida;1677.04;1677.04;1677.04;0.0;Sí;Sí
145537;145545;0.0;invertida;118.78;118.78;118.78;0.0;Sí;Sí
145585;145597;0.0;invertida;213.88;213.88;213.88;0.0;Sí;Sí
146252;146149;0.0;invertida;504.31;504.31;504.31;0.0;Sí;Sí
148088;148113;0.0;invertida;117.4;117.4;117.4;0.0;Sí;Sí
207929;147413;0.0;invertida;159.97;159.97;159.97;0.0;Sí;Sí
147350;147175;0.0;invertida;291.66;291.66;291.66;0.0;Sí;Sí
142181;142198;0.0;invertida;312.82;312.82;312.82;0.0;Sí;Sí
147341;146623;0.0;invertida;2065.97;2065.97;2065.97;0.0;Sí;Sí
145833;145852;0.0;invertida;82.02;82.02;82.02;0.0;Sí;Sí
149056;149064;0.0;invertida;1217.26;1217.26;1217.26;0.0;Sí;Sí
149640;149653;0.0;invertida;169.24;169.24;169.24;0.0;Sí;Sí
148448;148426;0.0;invertida;93.26;93.26;93.26;0.0;Sí;Sí
150201;150188;0.0;invertida;81.58;81.58;81.58;0.0;Sí;Sí
144992;145186;0.0;invertida;1191.96;1191.96;1191.96;0.0;Sí;Sí
148369;147986;0.0;invertida;1175.38;1175.38;1175.38;0.0;Sí;Sí
148205;148183;0.0;invertida;79.61;79.61;79.61;0.0;Sí;Sí
148584;148624;0.0;invertida;160.51;160.51;160.51;0.0;Sí;Sí
148008;147883;0.0;invertida;355.32;355.32;355.32;0.0;Sí;Sí
148557;148542;0.0;invertida;101.12;101.12;101.12;0.0;Sí;Sí
146891;146932;0.0;invertida;504.73;504.73;504.73;0.0;Sí;Sí
148364;148356;0.0;invertida;38.28;38.28;38.28;0.0;Sí;Sí
146399;146383;0.0;invertida;128.21;128.21;128.21;0.0;Sí;Sí
148181;148711;0.0;invertida;2212.11;2212.11;2212.11;0.0;Sí;Sí
146849;146839;0.0;invertida;53.54;53.54;53.54;0.0;Sí;Sí
148260;208389;0.0;invertida;169.08;169.08;169.08;0.0;Sí;Sí
149995;149997;0.0;invertida;54.12;54.12;54.12;0.0;Sí;Sí
143750;143767;0.0;invertida;71.67;71.67;71.67;0.0;Sí;Sí
148101;148159;0.0;invertida;152.29;152.29;152.29;0.0;Sí;Sí
146449;146483;0.0;invertida;160.7;160.7;160.7;0.0;Sí;Sí
145600;145603;0.0;invertida;321.25;321.25;321.25;0.0;Sí;Sí
146482;146597;0.0;invertida;1295.65;1295.65;1295.65;0.0;Sí;Sí
148545;148519;0.0;invertida;507.84;507.84;507.84;0.0;Sí;Sí
146546;146535;0.0;invertida;110.64;110.64;110.64;0.0;Sí;Sí
149064;149051;0.0;invertida;64.48;64.48;64.48;0.0;Sí;Sí
145748;146429;0.0;invertida;4285.94;4285.94;4285.94;0.0;Sí;Sí
149618;207947;0.0;invertida;1477.96;1477.96;1477.96;0.0;Sí;Sí
144363;144261;0.0;invertida;851.91;851.91;851.91;0.0;Sí;Sí
146288;146385;0.0;invertida;745.39;745.39;745.39;0.0;Sí;Sí
147512;147282;0.0;invertida;901.14;901.14;901.14;0.0;Sí;Sí
148689;148637;0.0;invertida;253.27;253.27;253.27;0.0;Sí;Sí
143753;143653;0.0;invertida;3604.09;3604.09;3604.09;0.0;Sí;Sí
148346;148253;0.0;invertida;803.77;803.77;803.77;0.0;Sí;Sí
149578;149540;0.0;invertida;262.73;262.73;262.73;0.0;Sí;Sí
146612;146622;0.0;invertida;34.47;34.47;34.47;0.0;Sí;Sí
149357;149351;0.0;invertida;83.88;83.88;83.88;0.0;Sí;Sí
144617;144404;0.0;invertida;1262.96;1262.96;1262.96;0.0;Sí;Sí
148085;148101;0.0;invertida;47.46;47.46;47.46;0.0;Sí;Sí
148394;148347;0.0;invertida;303.49;303.49;303.49;0.0;Sí;Sí
143930;143909;0.0;invertida;279.91;279.91;279.91;0.0;Sí;Sí
149083;148983;0.0;invertida;882.43;882.43;882.43;0.0;Sí;Sí
148810;148813;0.0;invertida;99.42;99.42;99.42;0.0;Sí;Sí
149995;149988;0.0;invertida;28.97;28.97;28.97;0.0;Sí;Sí
143524;143494;0.0;invertida;230.29;230.29;230.29;0.0;Sí;Sí
146648;146651;0.0;invertida;407.2;407.2;407.2;0.0;Sí;Sí
142673;75135;0.0;invertida;656.9;656.9;656.9;0.0;Sí;Sí
148152;148232;0.0;invertida;2668.19;2668.19;2668.19;0.0;Sí;Sí
147594;147663;0.0;invertida;659.85;659.85;659.85;0.0;Sí;Sí
148172;147940;0.0;invertida;696.93;696.93;696.93;0.0;Sí;Sí
145987;146462;0.0;invertida;1.01;1.01;1.01;0.0;Sí;Sí
75096;148023;0.0;invertida;324.84;324.84;324.84;0.0;Sí;Sí
149305;149294;0.0;invertida;3222.71;3222.71;3222.71;0.0;Sí;Sí
150616;150702;0.0;invertida;367.07;367.07;367.07;0.0;Sí;Sí
75112;147404;0.0;invertida;171.35;171.35;171.35;0.0;Sí;Sí
147693;147695;0.0;invertida;29.78;29.78;29.78;0.0;Sí;Sí
75113;147366;0.0;invertida;77.52;77.52;77.52;0.0;Sí;Sí
143952;143667;0.0;invertida;3060.62;3060.62;3060.62;0.0;Sí;Sí
146157;146133;0.0;invertida;157.29;157.29;157.29;0.0;Sí;Sí
150300;150302;0.0;invertida;46.41;46.41;46.41;0.0;Sí;Sí
146149;146054;0.0;invertida;551.06;551.06;551.06;0.0;Sí;Sí
146617;146630;0.0;invertida;661.26;661.26;661.26;0.0;Sí;Sí
148392;148411;0.0;invertida;99.48;99.48;99.48;0.0;Sí;Sí
146764;146215;0.0;invertida;4652.85;4652.85;4652.85;0.0;Sí;Sí
148188;148158;0.0;invertida;134.69;134.69;134.69;0.0;Sí;Sí
148896;148907;0.0;invertida;300.17;300.17;300.17;0.0;Sí;Sí
145607;145599;0.0;invertida;21.28;21.28;21.28;0.0;Sí;Sí
144154;144143;0.0;invertida;119.95;119.95;119.95;0.0;Sí;Sí
148473;148495;0.0;invertida;91.04;91.04;91.04;0.0;Sí;Sí
148761;208231;0.0;invertida;606.49;606.49;606.49;0.0;Sí;Sí
145659;145717;0.0;invertida;313.11;313.11;313.11;0.0;Sí;Sí
145186;145222;0.0;invertida;338.11;338.11;338.11;0.0;Sí;Sí
146706;146701;0.0;invertida;74.79;74.79;74.79;0.0;Sí;Sí
147993;148053;0.0;invertida;338.53;338.53;338.53;0.0;Sí;Sí
147469;146765;0.0;invertida;2831.13;2831.13;2831.13;0.0;Sí;Sí
148691;148699;0.0;invertida;190.38;190.38;190.38;0.0;Sí;Sí
143810;143735;0.0;invertida;483.59;483.59;483.59;0.0;Sí;Sí
147122;147187;0.0;invertida;149.94;149.94;149.94;0.0;Sí;Sí
145585;145581;0.0;invertida;132.54;132.54;132.54;0.0;Sí;Sí
146013;146111;0.0;invertida;519.81;519.81;519.81;0.0;Sí;Sí
146732;146735;0.0;invertida;28.92;28.92;28.92;0.0;Sí;Sí
147696;147724;0.0;invertida;96.94;96.94;96.94;0.0;Sí;Sí
148376;148346;0.0;invertida;364.48;364.48;364.48;0.0;Sí;Sí
144024;144143;0.0;invertida;2103.57;2103.57;2103.57;0.0;Sí;Sí
145222;145055;0.0;invertida;672.15;672.15;672.15;0.0;Sí;Sí
146153;146486;0.0;invertida;3248.34;3248.34;3248.34;0.0;Sí;Sí
145435;145428;0.0;invertida;44.97;44.97;44.97;0.0;Sí;Sí
146049;146115;0.0;invertida;1022.05;1022.05;1022.05;0.0;Sí;Sí
143953;143951;0.0;invertida;123.85;123.85;123.85;0.0;Sí;Sí
143809;143795;0.0;invertida;704.38;704.38;704.38;0.0;Sí;Sí
148381;148389;0.0;invertida;135.45;135.45;135.45;0.0;Sí;Sí
144686;144695;0.0;invertida;89.19;89.19;89.19;0.0;Sí;Sí
148800;148797;0.0;invertida;155.76;155.76;155.76;0.0;Sí;Sí
148491;148411;0.0;invertida;345.04;345.04;345.04;0.0;Sí;Sí
146436;146429;0.0;invertida;46.84;46.84;46.84;0.0;Sí;Sí
149744;149596;0.0;invertida;358.75;358.75;358.75;0.0;Sí;Sí
145928;145938;0.0;invertida;101.94;101.94;101.94;0.0;Sí;Sí
150296;150300;0.0;invertida;61.85;61.85;61.85;0.0;Sí;Sí
146153;146022;0.0;invertida;745.52;745.52;745.52;0.0;Sí;Sí
148764;148893;0.0;invertida;728.02;728.02;728.02;0.0;Sí;Sí
207930;147909;0.0;invertida;306.45;306.45;306.45;0.0;Sí;Sí
143824;143806;0.0;invertida;116.96;116.96;116.96;0.0;Sí;Sí
148699;148708;0.0;invertida;220.0;220.0;220.0;0.0;Sí;Sí
146658;146682;0.0;invertida;135.29;135.29;135.29;0.0;Sí;Sí
207929;147260;0.0;invertida;315.73;315.73;315.73;0.0;Sí;Sí
147244;147221;0.0;invertida;68.4;68.4;68.4;0.0;Sí;Sí
149277;149269;0.0;invertida;31.42;31.42;31.42;0.0;Sí;Sí
75001;75002;0.0;invertida;232.46;232.46;232.46;0.0;Sí;Sí
146282;146270;0.0;invertida;237.53;237.53;237.53;0.0;Sí;Sí
146149;146191;0.0;invertida;1354.04;1354.04;1354.04;0.0;Sí;Sí
148737;148802;0.0;invertida;415.8;415.8;415.8;0.0;Sí;Sí
75112;147262;0.0;invertida;155.4;155.4;155.4;0.0;Sí;Sí
146802;147012;0.0;invertida;991.85;991.85;991.85;0.0;Sí;Sí
147876;147877;0.0;invertida;333.72;333.72;333.72;0.0;Sí;Sí
146608;146678;0.0;invertida;535.44;535.44;535.44;0.0;Sí;Sí
148352;148261;0.0;invertida;253.85;253.85;253.85;0.0;Sí;Sí
148204;148220;0.0;invertida;40.65;40.65;40.65;0.0;Sí;Sí
148128;148109;0.0;invertida;107.71;107.71;107.71;0.0;Sí;Sí
146346;146379;0.0;invertida;395.9;395.9;395.9;0.0;Sí;Sí
148224;148186;0.0;invertida;131.56;131.56;131.56;0.0;Sí;Sí
148171;148213;0.0;invertida;165.17;165.17;165.17;0.0;Sí;Sí
143909;143861;0.0;invertida;352.1;352.1;352.1;0.0;Sí;Sí
148484;148518;0.0;invertida;460.92;460.92;460.92;0.0;Sí;Sí
148184;148182;0.0;invertida;530.23;530.23;530.23;0.0;Sí;Sí
147497;147518;0.0;invertida;135.18;135.18;135.18;0.0;Sí;Sí
148689;148737;0.0;invertida;215.16;215.16;215.16;0.0;Sí;Sí
146928;146462;0.0;invertida;1837.89;1837.89;1837.89;0.0;Sí;Sí
149377;149371;0.0;invertida;26.97;26.97;26.97;0.0;Sí;Sí
149504;149530;0.0;invertida;166.97;166.97;166.97;0.0;Sí;Sí
75114;147412;0.0;invertida;117.75;117.75;117.75;0.0;Sí;Sí
148008;148032;0.0;invertida;206.57;206.57;206.57;0.0;Sí;Sí
144370;144308;0.0;invertida;1113.17;1113.17;1113.17;0.0;Sí;Sí
147029;147005;0.0;invertida;61.44;61.44;61.44;0.0;Sí;Sí
144320;144318;0.0;invertida;93.47;93.47;93.47;0.0;Sí;Sí
144624;144654;0.0;invertida;149.98;149.98;149.98;0.0;Sí;Sí
147145;147169;0.0;invertida;62.16;62.16;62.16;0.0;Sí;Sí
147764;147757;0.0;invertida;49.53;49.53;49.53;0.0;Sí;Sí
146280;146294;0.0;invertida;110.05;110.05;110.05;0.0;Sí;Sí
146772;146749;0.0;invertida;92.95;92.95;92.95;0.0;Sí;Sí
144961;144910;0.0;invertida;289.1;289.1;289.1;0.0;Sí;Sí
147984;148089;0.0;invertida;412.58;412.58;412.58;0.0;Sí;Sí
145514;145235;0.0;invertida;2301.09;2301.09;2301.09;0.0;Sí;Sí
151089;150715;0.0;invertida;3922.81;3922.81;3922.81;0.0;Sí;Sí
148105;148085;0.0;invertida;65.3;65.3;65.3;0.0;Sí;Sí
147667;147693;0.0;invertida;278.72;278.72;278.72;0.0;Sí;Sí
147233;147315;0.0;invertida;501.12;501.12;501.12;0.0;Sí;Sí
207947;148908;0.0;invertida;4804.63;4804.63;4804.63;0.0;Sí;Sí
147152;208425;0.0;invertida;103.78;103.78;103.78;0.0;Sí;Sí
147825;147810;0.0;invertida;41.94;41.94;41.94;0.0;Sí;Sí
150201;150134;0.0;invertida;932.46;932.46;932.46;0.0;Sí;Sí
147866;147851;0.0;invertida;570.2;570.2;570.2;0.0;Sí;Sí
148352;148356;0.0;invertida;15.8;15.8;15.8;0.0;Sí;Sí
146601;146509;0.0;invertida;329.36;329.36;329.36;0.0;Sí;Sí
147145;147174;0.0;invertida;490.85;490.85;490.85;0.0;Sí;Sí
148921;148940;0.0;invertida;182.02;182.02;182.02;0.0;Sí;Sí
151224;151223;0.0;invertida;116.17;116.17;116.17;0.0;Sí;Sí
148480;75101;0.0;invertida;437.71;437.71;437.71;0.0;Sí;Sí
150041;150132;0.0;invertida;704.45;704.45;704.45;0.0;Sí;Sí
145619;145581;0.0;invertida;214.07;214.07;214.07;0.0;Sí;Sí
148364;148415;0.0;invertida;479.62;479.62;479.62;0.0;Sí;Sí
144744;144737;0.0;invertida;52.25;52.25;52.25;0.0;Sí;Sí
